Days since 1/3/23,Company,Value
218.0,2.0,2223376.0
218.0,3.0,70161300.0
218.0,4.0,69741300.0
219.0,1.0,37665200.0
219.0,2.0,2223376.0
219.0,3.0,70161300.0
219.0,4.0,69741300.0
220.0,1.0,37665200.0
220.0,2.0,2223376.0
220.0,3.0,70161300.0
220.0,4.0,69741300.0
221.0,1.0,37665200.0
221.0,2.0,2223376.0
221.0,3.0,70161300.0
221.0,4.0,69741300.0
222.0,1.0,37665200.0
222.0,2.0,2223376.0
222.0,3.0,70161300.0
222.0,4.0,69741300.0
223.0,1.0,37665200.0
223.0,2.0,2223376.0
223.0,3.0,70161300.0
223.0,4.0,69741300.0
224.0,1.0,37665200.0
224.0,2.0,2223376.0
224.0,3.0,70161300.0
224.0,4.0,69741300.0
225.0,1.0,37665200.0
225.0,2.0,2223376.0
225.0,3.0,70161300.0
225.0,4.0,69741300.0
226.0,1.0,37665200.0
226.0,2.0,2223376.0
226.0,3.0,70161300.0
226.0,4.0,69741300.0
227.0,1.0,37665200.0
227.0,2.0,2223376.0
227.0,3.0,70161300.0
227.0,4.0,69741300.0
228.0,1.0,37665200.0
228.0,2.0,2223376.0
228.0,3.0,70161300.0
228.0,4.0,69741300.0
229.0,1.0,37665200.0
229.0,2.0,2223376.0
229.0,3.0,70161300.0
229.0,4.0,69741300.0
230.0,1.0,37665200.0
230.0,2.0,2223376.0
230.0,3.0,70161300.0
230.0,4.0,69741300.0
231.0,1.0,37665200.0
231.0,2.0,2223376.0
231.0,3.0,70161300.0
231.0,4.0,69741300.0
232.0,1.0,37665200.0
232.0,2.0,2223376.0
232.0,3.0,70161300.0
232.0,4.0,69741300.0
233.0,1.0,37665200.0
233.0,2.0,2223376.0
233.0,3.0,70161300.0
233.0,4.0,69741300.0
234.0,1.0,37665200.0
234.0,2.0,2223376.0
234.0,3.0,70161300.0
234.0,4.0,69741300.0
235.0,1.0,37665200.0
235.0,2.0,2223376.0
235.0,3.0,70161300.0
235.0,4.0,69741300.0
236.0,1.0,37665200.0
236.0,2.0,2223376.0
236.0,3.0,70161300.0
236.0,4.0,69741300.0
237.0,1.0,37665200.0
237.0,2.0,2223376.0
237.0,3.0,70161300.0
237.0,4.0,69741300.0
238.0,1.0,37665200.0
238.0,2.0,2223376.0
238.0,3.0,70161300.0
238.0,4.0,69741300.0
239.0,1.0,37665200.0
239.0,2.0,2223376.0
239.0,3.0,70161300.0
239.0,4.0,69741300.0
240.0,1.0,37665200.0
240.0,2.0,2223376.0
240.0,3.0,70161300.0
240.0,4.0,69741300.0
241.0,1.0,37665200.0
241.0,2.0,2223376.0
241.0,3.0,70161300.0
241.0,4.0,69741300.0
242.0,1.0,37665200.0
242.0,2.0,2223376.0
242.0,3.0,70161300.0
242.0,4.0,69741300.0
243.0,1.0,37665200.0
243.0,2.0,2223376.0
243.0,3.0,70161300.0
243.0,4.0,69741300.0
244.0,1.0,37665200.0
244.0,2.0,2223376.0
244.0,3.0,70161300.0
244.0,4.0,69741300.0
245.0,1.0,37665200.0
245.0,2.0,2223376.0
245.0,3.0,70161300.0
245.0,4.0,69741300.0
246.0,1.0,37665200.0
246.0,2.0,2223376.0
246.0,3.0,70161300.0
246.0,4.0,69741300.0
247.0,1.0,37665200.0
247.0,2.0,2223376.0
247.0,3.0,70161300.0
247.0,4.0,69741300.0
248.0,1.0,37665200.0
248.0,2.0,2223376.0
